date,close,open,high,low,volume/K,daliy_region,daily_opengian,daily_gain,ln_Rt
2015/1/8,3559.26 ,3650.07 ,3659.95 ,3552.10 ,295.00 ,0.029910508,0.008018208,-0.025193687,-0.023471691
2015/1/9,3546.72 ,3547.57 ,3689.75 ,3536.39 ,349.98 ,0.042452272,-0.028483483,-0.000239629,-0.003529425
2015/1/12,3513.58 ,3531.51 ,3560.53 ,3461.32 ,266.57 ,0.028259391,-0.004537321,-0.005090081,-0.009387772
2015/1/13,3514.04 ,3506.45 ,3550.16 ,3494.77 ,187.15 ,0.015725108,-0.007121412,0.002162243,0.000130912
2015/1/14,3502.42 ,3522.91 ,3547.24 ,3471.56 ,196.01 ,0.021565776,0.004683223,-0.005833194,-0.003312215
2015/1/15,3604.12 ,3501.72 ,3604.12 ,3482.27 ,237.81 ,0.034393256,-0.006033076,0.028823359,0.028623477
2015/1/16,3635.15 ,3616.25 ,3662.16 ,3601.26 ,282.68 ,0.016769353,0.032183301,0.005212798,0.00857274
2015/1/19,3355.16 ,3414.01 ,3497.25 ,3330.98 ,329.51 ,0.04871039,-0.057550024,-0.017388094,-0.080150916
2015/1/20,3396.22 ,3336.79 ,3419.20 ,3325.68 ,297.84 ,0.027732441,-0.022878286,0.017653781,0.012163589
2015/1/21,3548.89 ,3420.49 ,3557.79 ,3409.43 ,337.93 ,0.042594444,0.024774549,0.036851063,0.04397183
2015/1/22,3567.61 ,3551.05 ,3576.76 ,3520.05 ,268.85 ,0.015982169,0.037459519,0.004652569,0.005261025
2015/1/23,3571.73 ,3582.09 ,3627.81 ,3548.63 ,280.17 ,0.022067547,0.008703095,-0.002896357,0.001154168
2015/1/26,3607.99 ,3580.12 ,3611.62 ,3559.38 ,239.77 ,0.014570053,-0.00055011,0.007754511,0.010100758
2015/1/27,3574.93 ,3614.04 ,3616.26 ,3510.02 ,287.67 ,0.029818607,0.009429941,-0.010880665,-0.009205235
2015/1/28,3525.32 ,3547.24 ,3583.31 ,3512.39 ,216.22 ,0.019990237,-0.018656424,-0.006198624,-0.013974383
2015/1/29,3481.80 ,3474.91 ,3505.58 ,3453.90 ,211.62 ,0.014851957,-0.020601257,0.001980822,-0.012421811
2015/1/30,3434.39 ,3496.89 ,3514.22 ,3431.94 ,196.48 ,0.023691896,0.006305423,-0.018034676,-0.013710075
2015/2/2,3353.96 ,3360.19 ,3407.26 ,3347.09 ,195.18 ,0.017817138,-0.039876482,-0.001855783,-0.023697589
2015/2/3,3437.45 ,3388.60 ,3441.71 ,3360.72 ,192.85 ,0.023813204,0.008419337,0.014313061,0.02458818
2015/2/4,3401.77 ,3446.14 ,3476.82 ,3399.57 ,191.30 ,0.02246913,0.016837907,-0.01295888,-0.010434033
2015/2/5,3366.95 ,3487.95 ,3487.95 ,3366.86 ,250.43 ,0.035333612,0.012059407,-0.035306881,-0.010288594
2015/2/6,3312.42 ,3352.33 ,3374.05 ,3285.93 ,192.66 ,0.026464086,-0.039658545,-0.011976586,-0.01632825
2015/2/9,3345.92 ,3305.73 ,3376.53 ,3298.60 ,172.35 ,0.023350419,-0.0139983,0.012084367,0.010062653
2015/2/10,3406.94 ,3345.08 ,3407.18 ,3339.55 ,159.31 ,0.020048902,0.011833283,0.018323918,0.018072835
2015/2/11,3434.12 ,3415.98 ,3445.66 ,3412.14 ,144.61 ,0.009775808,0.020973812,0.005296285,0.007946179
2015/2/12,3442.87 ,3435.36 ,3453.58 ,3405.63 ,156.08 ,0.01398143,0.005657303,0.002183702,0.002544719
2015/2/13,3469.83 ,3458.83 ,3509.51 ,3452.08 ,201.09 ,0.016499479,0.006808658,0.00317522,0.007800176
2015/2/16,3499.48 ,3473.29 ,3504.47 ,3466.61 ,165.64 ,0.010862125,0.00417189,0.007512114,0.008508785
2015/2/17,3522.32 ,3511.54 ,3536.82 ,3511.09 ,165.33 ,0.007301488,0.010952416,0.003065176,0.006505477
2015/2/25,3478.73 ,3529.55 ,3529.55 ,3463.95 ,165.54 ,0.018760828,0.005115696,-0.014503099,-0.012452579
2015/2/26,3566.30 ,3473.71 ,3569.33 ,3456.87 ,229.33 ,0.032014348,-0.015947197,0.026305457,0.024861359
2015/2/27,3572.84 ,3565.23 ,3594.81 ,3560.45 ,222.79 ,0.009604197,0.026005381,0.00213223,0.001832154
2015/3/2,3601.26 ,3603.45 ,3608.69 ,3566.53 ,248.18 ,0.011751691,0.010663152,-0.000607936,0.007922986
2015/3/3,3507.90 ,3579.32 ,3579.32 ,3504.20 ,261.87 ,0.021210589,-0.006718882,-0.02015527,-0.026266216
2015/3/4,3530.82 ,3514.67 ,3540.91 ,3497.17 ,199.66 ,0.012429686,-0.018227201,0.004584501,0.006512571
2015/3/5,3496.34 ,3513.25 ,3517.08 ,3467.68 ,217.51 ,0.014145317,-0.000404102,-0.004824828,-0.009813432
2015/3/6,3478.52 ,3501.18 ,3516.24 ,3472.39 ,181.52 ,0.012549119,-0.00344148,-0.006493139,-0.005109791
2015/3/9,3537.75 ,3449.70 ,3546.70 ,3417.49 ,233.94 ,0.03711123,-0.014812784,0.025203661,0.016884016
2015/3/10,3520.61 ,3523.64 ,3551.20 ,3511.99 ,194.27 ,0.011102746,0.021207275,-0.000860276,-0.004856662
2015/3/11,3524.65 ,3524.57 ,3568.92 ,3512.22 ,188.95 ,0.016014713,0.000263897,2.26975E-05,0.001146871
2015/3/12,3592.84 ,3557.69 ,3603.34 ,3536.53 ,265.67 ,0.018715173,0.009353015,0.009831518,0.019161836
2015/3/13,3617.66 ,3604.67 ,3641.39 ,3594.74 ,246.87 ,0.012893811,0.013118769,0.003597181,0.006884432
2015/3/16,3705.67 ,3641.77 ,3705.74 ,3621.12 ,275.44 ,0.023099599,0.0102396,0.017394252,0.024036671
2015/3/17,3757.12 ,3733.96 ,3762.57 ,3716.81 ,371.63 ,0.012236461,0.024999505,0.006183374,0.013788627
2015/3/18,3846.05 ,3769.09 ,3846.05 ,3763.85 ,415.19 ,0.021604278,0.00936426,0.020213055,0.023393941
2015/3/19,3839.74 ,3851.25 ,3859.13 ,3809.71 ,391.55 ,0.012888699,0.021564178,-0.002993115,-0.001641992
2015/3/20,3892.57 ,3852.49 ,3916.86 ,3832.42 ,401.82 ,0.021793855,0.000321922,0.010349915,0.013664952
2015/3/23,3972.06 ,3923.08 ,3972.30 ,3922.21 ,391.12 ,0.012690002,0.018157367,0.012407792,0.020215244
2015/3/24,3973.05 ,3980.07 ,3989.86 ,3883.78 ,468.58 ,0.026947236,0.014422348,-0.001765345,0.00024921
2015/3/25,3940.41 ,3961.58 ,3980.72 ,3913.99 ,379.97 ,0.016905393,-0.004656471,-0.005358157,-0.008249283
2015/3/26,3950.00 ,3921.74 ,3992.00 ,3892.88 ,346.76 ,0.025143115,-0.010107503,0.007180146,0.0024308
2015/3/27,3971.70 ,3957.54 ,3993.03 ,3932.87 ,298.76 ,0.015180902,0.009087187,0.003571595,0.005478636
2015/3/30,4088.18 ,3999.02 ,4101.65 ,3999.02 ,428.30 ,0.025340001,0.010426711,0.022050552,0.028905669
2015/3/31,4051.20 ,4138.89 ,4166.02 ,4037.77 ,436.07 ,0.031268584,0.034378305,-0.021414502,-0.00908675
2015/4/1,4123.90 ,4057.50 ,4139.50 ,4046.94 ,329.51 ,0.022613968,-0.019860616,0.016232297,0.017786184
2015/4/2,4124.78 ,4149.95 ,4156.84 ,4068.65 ,339.07 ,0.021443921,0.022529266,-0.006083601,0.000213367
2015/4/3,4170.54 ,4104.67 ,4170.56 ,4092.38 ,321.30 ,0.018923611,-0.010970936,0.015920174,0.011032839
2015/4/7,4260.04 ,4213.89 ,4260.47 ,4197.02 ,415.36 ,0.015004733,0.026260862,0.010892338,0.021233026
2015/4/8,4295.80 ,4277.45 ,4304.78 ,4204.83 ,458.68 ,0.023492169,0.014970826,0.004280764,0.008359251
2015/4/9,4262.14 ,4316.96 ,4332.17 ,4212.61 ,439.70 ,0.027986163,0.009194413,-0.012780069,-0.00786642
2015/4/10,4344.42 ,4249.38 ,4351.69 ,4231.20 ,348.19 ,0.028078635,-0.015778361,0.022119173,0.019120881
2015/4/13,4421.07 ,4394.05 ,4432.02 ,4361.59 ,434.15 ,0.016018792,0.033478263,0.006130395,0.017489485
2015/4/14,4438.18 ,4432.13 ,4474.35 ,4385.91 ,434.43 ,0.01996396,0.008628928,0.001364101,0.003862634
2015/4/15,4380.51 ,4439.31 ,4476.00 ,4379.61 ,472.15 ,0.021770111,0.001618678,-0.013333803,-0.013079227
2015/4/16,4513.55 ,4355.49 ,4513.77 ,4335.63 ,422.60 ,0.040265796,-0.019061841,0.035646865,0.029918828
2015/4/17,4596.14 ,4578.68 ,4630.27 ,4553.90 ,552.80 ,0.016631173,0.049973629,0.003806074,0.018132837
2015/4/20,4521.92 ,4615.03 ,4671.17 ,4492.60 ,686.44 ,0.038977977,0.007907621,-0.020381686,-0.016280138
2015/4/21,4619.16 ,4520.46 ,4620.06 ,4504.56 ,490.32 ,0.025317475,-0.02070461,0.021599112,0.021276188
2015/4/22,4739.81 ,4637.06 ,4740.93 ,4632.59 ,516.21 ,0.023117212,0.025466786,0.021916506,0.02578418
2015/4/23,4740.89 ,4764.48 ,4782.04 ,4693.97 ,497.43 ,0.018588527,0.027107857,-0.00496352,0.000227831
2015/4/24,4702.64 ,4682.63 ,4730.43 ,4618.32 ,480.15 ,0.023985105,-0.017328484,0.004264135,-0.008100829
2015/4/27,4807.59 ,4753.87 ,4810.48 ,4735.31 ,513.08 ,0.015749677,0.015099105,0.011236896,0.022071866
2015/4/28,4741.86 ,4811.32 ,4839.08 ,4703.57 ,608.64 ,0.028402825,0.012012452,-0.014542011,-0.013766455
2015/4/29,4774.33 ,4722.90 ,4797.93 ,4695.79 ,395.06 ,0.021518212,-0.018548457,0.010830632,0.006824186
2015/4/30,4749.89 ,4788.41 ,4818.73 ,4749.48 ,399.73 ,0.014475269,0.013775397,-0.008076955,-0.00513219
2015/5/4,4787.74 ,4757.64 ,4795.91 ,4699.40 ,377.84 ,0.02032863,-0.006446668,0.006306737,0.007937024
2015/5/5,4596.84 ,4785.19 ,4785.19 ,4572.98 ,460.42 ,0.04536066,0.005773985,-0.040156621,-0.040689373
2015/5/6,4553.33 ,4626.23 ,4700.91 ,4511.76 ,376.07 ,0.041068786,-0.03378345,-0.015883448,-0.009510278
2015/5/7,4470.09 ,4520.82 ,4546.34 ,4467.46 ,297.76 ,0.017502499,-0.023048888,-0.011284851,-0.018450291
2015/5/8,4558.40 ,4515.55 ,4559.06 ,4445.59 ,302.41 ,0.025203868,-0.001166398,0.009444689,0.019563142
2015/5/11,4690.53 ,4582.09 ,4690.95 ,4535.15 ,373.84 ,0.033776961,0.01462823,0.023390357,0.028573898
2015/5/12,4747.42 ,4692.12 ,4748.00 ,4660.02 ,377.05 ,0.018703737,0.02372928,0.011716807,0.01205573
2015/5/13,4718.44 ,4746.71 ,4758.00 ,4678.85 ,370.73 ,0.016775059,0.011567241,-0.00597351,-0.006123076
2015/5/14,4700.78 ,4717.95 ,4735.28 ,4670.17 ,337.73 ,0.013845385,-0.006077363,-0.003645931,-0.003749784
2015/5/15,4617.47 ,4690.76 ,4690.76 ,4592.05 ,328.43 ,0.021268069,-0.005779767,-0.01574768,-0.017881516
2015/5/18,4575.14 ,4582.06 ,4623.38 ,4565.06 ,269.18 ,0.012694382,-0.023445938,-0.001511379,-0.009209637
2015/5/19,4731.22 ,4577.64 ,4740.01 ,4577.64 ,314.79 ,0.034855664,-0.000965097,0.032999516,0.033545798
2015/5/20,4754.92 ,4751.57 ,4843.10 ,4745.21 ,363.18 ,0.020419323,0.037291508,0.000704782,0.004996774
2015/5/21,4840.98 ,4768.69 ,4841.61 ,4746.03 ,305.06 ,0.019938831,0.003596544,0.015045546,0.017937308
2015/5/22,4951.34 ,4895.93 ,4951.99 ,4870.60 ,455.85 ,0.016572383,0.026332614,0.011253999,0.022541067
2015/5/25,5099.49 ,4949.11 ,5099.84 ,4949.11 ,465.74 ,0.030001404,0.010803515,0.029932772,0.029482288
2015/5/26,5198.92 ,5140.80 ,5199.30 ,5063.15 ,487.95 ,0.026535182,0.038000947,0.011242202,0.019310377
2015/5/27,5181.43 ,5216.17 ,5226.84 ,5126.86 ,470.80 ,0.019313503,0.014554707,-0.006682336,-0.003369832
2015/5/28,4834.01 ,5174.10 ,5213.18 ,4831.33 ,571.83 ,0.076068242,-0.008098005,-0.06798906,-0.069404729
2015/5/29,4840.83 ,4839.53 ,4924.30 ,4665.52 ,427.88 ,0.053982836,-0.066847802,0.000268585,0.001409843
2015/6/1,5076.18 ,4862.76 ,5079.32 ,4835.77 ,417.50 ,0.049137023,0.004788569,0.042952832,0.047472817
2015/6/2,5161.87 ,5091.27 ,5162.56 ,5047.08 ,412.97 ,0.022622722,0.04592113,0.013771609,0.016739907
2015/6/3,5143.59 ,5176.60 ,5186.97 ,5059.49 ,414.26 ,0.024884024,0.016621162,-0.006397191,-0.003547638
2015/6/4,5181.42 ,5156.01 ,5194.23 ,4863.47 ,482.77 ,0.065796219,-0.003985446,0.004916125,0.007327871
2015/6/5,5230.55 ,5254.90 ,5288.34 ,5104.18 ,545.96 ,0.035444585,0.01899795,-0.00464454,0.009437285
2015/6/8,5353.75 ,5259.41 ,5370.61 ,5202.59 ,637.31 ,0.031784918,0.000857879,0.017778397,0.023280815
2015/6/9,5317.46 ,5379.47 ,5380.43 ,5251.21 ,570.43 ,0.02430977,0.022571003,-0.011594111,-0.006801504
2015/6/10,5309.11 ,5254.30 ,5374.83 ,5209.68 ,442.17 ,0.031208512,-0.023543067,0.010377424,-0.001571533
2015/6/11,5306.59 ,5305.14 ,5329.30 ,5248.16 ,392.34 ,0.015342358,0.009629373,0.000273282,-0.000474769
2015/6/12,5335.12 ,5329.28 ,5351.65 ,5283.09 ,430.13 ,0.012893771,0.004539983,0.001095233,0.005361933
2015/6/15,5221.17 ,5354.01 ,5362.45 ,5207.31 ,475.75 ,0.029357553,0.004629668,-0.025124298,-0.021589863
2015/6/16,5064.82 ,5165.02 ,5204.30 ,5015.26 ,411.68 ,0.036999942,-0.035936838,-0.019590376,-0.030402916
2015/6/17,5138.83 ,5072.31 ,5158.37 ,4949.29 ,397.12 ,0.041376506,-0.01811264,0.013029092,0.014506828
2015/6/18,4930.55 ,5107.69 ,5121.22 ,4926.43 ,364.40 ,0.038778104,0.006950912,-0.035296704,-0.041374883
2015/6/19,4637.05 ,4847.06 ,4910.45 ,4634.69 ,358.11 ,0.057796273,-0.052374912,-0.044293947,-0.061372156
2015/6/23,4786.09 ,4641.42 ,4786.95 ,4455.33 ,365.09 ,0.071792333,-0.043351982,0.03069344,0.031635406
2015/6/24,4880.13 ,4811.59 ,4883.73 ,4744.31 ,434.64 ,0.028963267,0.036007237,0.014144268,0.019458065
2015/6/25,4706.52 ,4906.24 ,4919.26 ,4667.22 ,446.14 ,0.052594507,0.019480274,-0.041559083,-0.036223077
2015/6/26,4336.19 ,4573.87 ,4650.19 ,4278.68 ,446.64 ,0.083263528,-0.070148191,-0.053363591,-0.081952699
2015/6/29,4191.55 ,4446.84 ,4451.17 ,4000.93 ,525.66 ,0.106640149,-0.028165942,-0.059123138,-0.033925488
2015/6/30,4473.00 ,4161.07 ,4475.77 ,4016.01 ,527.05 ,0.108389532,-0.066421479,0.072287072,0.064988731
2015/7/1,4253.02 ,4408.98 ,4526.13 ,4235.70 ,431.72 ,0.066318666,0.057871117,-0.036014051,-0.050430006
2015/7/2,4108.00 ,4287.73 ,4312.19 ,4000.06 ,457.06 ,0.075136535,-0.027885915,-0.042821163,-0.034693027
2015/7/3,3885.92 ,4017.20 ,4164.63 ,3785.90 ,429.30 ,0.095343797,-0.065172313,-0.033225379,-0.055576528
2015/7/6,3998.54 ,4218.27 ,4218.27 ,3832.47 ,648.10 ,0.095915587,0.048839949,-0.053495797,0.02856953
2015/7/7,3928.00 ,3877.85 ,3960.64 ,3743.62 ,679.39 ,0.056352571,-0.084144215,0.012849514,-0.017798904
2015/7/8,3663.04 ,3651.06 ,3762.62 ,3612.25 ,581.47 ,0.040784676,-0.06026334,0.003275867,-0.069836987
2015/7/9,3897.63 ,3621.68 ,3930.26 ,3537.83 ,503.87 ,0.105192037,-0.00807953,0.07343067,0.062075272
2015/7/10,4106.56 ,3916.27 ,4179.11 ,3887.55 ,500.70 ,0.072319166,0.078201664,0.047446025,0.052217019
2015/7/13,4211.81 ,4132.23 ,4278.16 ,4072.43 ,502.09 ,0.049283138,0.053677543,0.019075271,0.025306789
2015/7/14,4112.15 ,4178.63 ,4258.51 ,4062.50 ,454.42 ,0.047120786,0.011166229,-0.016037436,-0.023946478
2015/7/15,3966.76 ,4068.88 ,4114.24 ,3899.51 ,421.96 ,0.053603223,-0.026615664,-0.025418137,-0.035996366
2015/7/16,3997.36 ,3949.64 ,4067.02 ,3856.32 ,330.53 ,0.053197184,-0.029743342,0.012009708,0.007684503
2015/7/17,4151.50 ,4023.76 ,4190.19 ,4000.23 ,331.11 ,0.04639422,0.018592353,0.031252926,0.037835571
2015/7/20,4160.61 ,4157.06 ,4221.69 ,4106.39 ,352.67 ,0.027691225,0.032591305,0.000853604,0.002191983
2015/7/21,4166.01 ,4109.76 ,4201.48 ,4081.70 ,318.38 ,0.028923276,-0.011443461,0.013594111,0.001297045
2015/7/22,4157.16 ,4148.56 ,4187.43 ,4094.71 ,318.95 ,0.022391284,0.009396653,0.002070863,-0.002126594
2015/7/23,4250.81 ,4158.93 ,4262.06 ,4148.82 ,354.47 ,0.026928655,0.002496544,0.021851723,0.022277404
2015/7/24,4176.28 ,4255.20 ,4299.65 ,4154.62 ,392.05 ,0.034312656,0.022883935,-0.018720866,-0.017688655
2015/7/27,3818.73 ,4097.80 ,4156.31 ,3817.17 ,365.06 ,0.085118351,-0.03769152,-0.070532338,-0.089502992
2015/7/28,3811.09 ,3690.97 ,3883.45 ,3627.42 ,383.53 ,0.068202282,-0.104560948,0.032025941,-0.002002669
2015/7/29,3930.38 ,3839.96 ,3934.00 ,3769.19 ,276.97 ,0.042796596,0.039572654,0.023274163,0.030820876
2015/7/30,3815.41 ,3915.78 ,3968.53 ,3802.88 ,271.55 ,0.042637075,0.019552593,-0.025966414,-0.029687984
2015/7/31,3816.70 ,3777.15 ,3863.62 ,3757.99 ,222.38 ,0.027720328,-0.036044786,0.010416418,0.000338045
2015/8/3,3829.24 ,3766.07 ,3829.24 ,3742.58 ,245.81 ,0.022891137,-0.00293774,0.016634333,0.003280175
2015/8/4,3948.16 ,3827.37 ,3948.45 ,3801.03 ,220.24 ,0.038051014,0.016145866,0.031071764,0.030583298
2015/8/5,3866.90 ,3937.62 ,3962.28 ,3858.66 ,200.48 ,0.026499644,0.028398597,-0.018123327,-0.020796495
2015/8/6,3831.85 ,3802.93 ,3888.69 ,3793.24 ,147.28 ,0.024851805,-0.034804658,0.007575893,-0.009105437
2015/8/7,3906.94 ,3866.43 ,3926.65 ,3857.91 ,183.35 ,0.017661059,0.016559778,0.010422858,0.019406744
2015/8/10,4084.36 ,3947.47 ,4101.73 ,3932.84 ,306.78 ,0.042047025,0.020743267,0.034090178,0.044410586
2015/8/11,4066.67 ,4083.59 ,4110.13 ,4042.00 ,322.03 ,0.016715039,0.033901636,-0.004152021,-0.004340563
2015/8/12,4016.13 ,4025.67 ,4078.03 ,4015.35 ,255.15 ,0.015489512,-0.014285147,-0.002372604,-0.01250573
2015/8/13,4075.46 ,4010.01 ,4075.70 ,3967.82 ,242.84 ,0.026825686,-0.003897622,0.016189889,0.014664871
2015/8/14,4073.54 ,4097.92 ,4113.16 ,4056.73 ,253.39 ,0.013814359,0.021685793,-0.005967128,-0.000471223
2015/8/17,4077.87 ,4058.11 ,4081.77 ,4009.99 ,256.94 ,0.01774197,-0.00976218,0.004857445,0.001062393
2015/8/18,3825.41 ,4084.31 ,4103.05 ,3816.55 ,319.88 ,0.072383726,0.006435455,-0.065487152,-0.063909142
2015/8/19,3886.14 ,3748.27 ,3898.74 ,3668.19 ,269.05 ,0.060955072,-0.085858403,0.036121977,0.015750726
2015/8/20,3761.45 ,3848.40 ,3880.82 ,3761.45 ,212.17 ,0.03124195,0.026363077,-0.022852956,-0.032611856
2015/8/21,3589.54 ,3714.29 ,3757.78 ,3578.17 ,217.99 ,0.048976861,-0.035469935,-0.034163482,-0.046780461
2015/8/24,3275.53 ,3454.60 ,3468.15 ,3266.55 ,255.44 ,0.059886928,-0.072480867,-0.053226988,-0.091544373
2015/8/25,3042.93 ,3070.01 ,3200.11 ,3019.56 ,276.08 ,0.058074059,-0.118025857,-0.008859952,-0.073658821
2015/8/26,3025.69 ,3062.57 ,3192.93 ,2952.01 ,308.27 ,0.078452696,-0.002426386,-0.012115268,-0.005681702
2015/8/27,3205.64 ,3092.81 ,3206.72 ,3028.40 ,267.30 ,0.057214181,0.00982563,0.035831696,0.057772594
2015/8/28,3342.29 ,3246.24 ,3353.24 ,3223.62 ,299.50 ,0.039422091,0.048417341,0.029158797,0.041744442
2015/8/31,3366.54 ,3307.40 ,3368.28 ,3205.54 ,280.25 ,0.049521665,0.018664979,0.017723128,0.00722931
2015/9/1,3362.08 ,3296.53 ,3370.50 ,3190.58 ,352.46 ,0.054858383,-0.003291982,0.01968943,-0.001325681
2015/9/2,3365.83 ,3220.85 ,3387.02 ,3213.64 ,347.79 ,0.052546228,-0.0232251,0.04402929,0.001114759
2015/9/7,3250.49 ,3347.29 ,3422.22 ,3240.24 ,204.22 ,0.054642062,0.038505763,-0.029345309,-0.034868835
2015/9/8,3334.02 ,3221.79 ,3340.22 ,3170.81 ,154.60 ,0.052049597,-0.038213958,0.034241677,0.025373029
2015/9/9,3399.31 ,3344.82 ,3426.65 ,3330.29 ,220.47 ,0.02852372,0.037475775,0.016159589,0.019393687
2015/9/10,3357.56 ,3349.28 ,3398.32 ,3337.31 ,144.88 ,0.018116099,0.001332517,0.002469122,-0.01235795
2015/9/11,3347.19 ,3349.88 ,3383.13 ,3315.48 ,108.55 ,0.020198907,0.000179127,-0.000803336,-0.003093332
2015/9/14,3281.13 ,3367.64 ,3373.92 ,3187.57 ,205.46 ,0.056816402,0.005287678,-0.026024327,-0.019933313
2015/9/15,3152.23 ,3208.74 ,3240.08 ,3131.98 ,143.56 ,0.033932628,-0.048333866,-0.017768198,-0.040077736
2015/9/16,3309.25 ,3149.16 ,3345.92 ,3131.37 ,159.71 ,0.066271085,-0.018742586,0.049585827,0.048611439
2015/9/17,3237.00 ,3287.66 ,3354.91 ,3237.00 ,169.40 ,0.035777969,0.043040315,-0.015529091,-0.022074603
2015/9/18,3251.27 ,3254.44 ,3280.88 ,3227.83 ,106.90 ,0.016301594,-0.010155848,-0.000974529,0.004398714
2015/9/21,3308.25 ,3222.60 ,3312.55 ,3211.93 ,122.79 ,0.030846283,-0.009831731,0.026230862,0.017373659
2015/9/22,3339.03 ,3312.37 ,3371.41 ,3303.18 ,146.22 ,0.020445414,0.027475458,0.0080164,0.009260997
2015/9/23,3263.03 ,3290.07 ,3315.94 ,3253.33 ,123.17 ,0.019062056,-0.006755104,-0.00825263,-0.023024134
2015/9/24,3285.00 ,3278.90 ,3300.86 ,3255.90 ,102.01 ,0.013714305,-0.003400841,0.001858652,0.00671044
2015/9/25,3231.95 ,3272.66 ,3290.86 ,3201.91 ,121.42 ,0.027401422,-0.00190489,-0.01251744,-0.016280982
2015/9/28,3242.75 ,3226.61 ,3246.55 ,3186.51 ,74.22 ,0.01866662,-0.014171059,0.004989685,0.003336065
2015/9/29,3178.85 ,3197.22 ,3208.42 ,3159.04 ,87.15 ,0.01551042,-0.009150368,-0.005762186,-0.019902239
2015/9/30,3202.95 ,3195.90 ,3223.91 ,3186.77 ,78.56 ,0.011587044,-0.000412944,0.002203522,0.007552764
2015/10/8,3296.48 ,3324.98 ,3337.33 ,3294.60 ,132.08 ,0.012886322,0.039594921,-0.008608427,0.028782972
2015/10/9,3340.12 ,3302.36 ,3352.38 ,3293.97 ,124.35 ,0.017577017,-0.006826295,0.01136937,0.013151502
2015/10/12,3447.69 ,3351.14 ,3486.63 ,3347.25 ,221.40 ,0.04079654,0.014663222,0.028403855,0.031697707
2015/10/13,3445.04 ,3422.48 ,3452.05 ,3413.97 ,145.43 ,0.01109242,0.021064848,0.006570081,-0.000768926
2015/10/14,3406.11 ,3431.14 ,3458.70 ,3403.23 ,152.17 ,0.016167815,0.002527133,-0.00732169,-0.011364638
2015/10/15,3486.82 ,3403.39 ,3486.82 ,3402.32 ,171.16 ,0.024532594,-0.008120574,0.024218152,0.023419268
2015/10/16,3534.07 ,3508.52 ,3537.54 ,3487.10 ,208.97 ,0.014361125,0.030422302,0.007255885,0.013460035
2015/10/19,3534.18 ,3548.95 ,3572.99 ,3502.50 ,207.61 ,0.019925781,0.011457489,-0.004170479,3.11251E-05
2015/10/20,3577.70 ,3527.88 ,3577.80 ,3510.44 ,179.03 ,0.019006701,-0.005954661,0.014023012,0.012238829
2015/10/21,3473.25 ,3580.84 ,3601.24 ,3417.41 ,282.08 ,0.052395276,0.014900286,-0.030506655,-0.029629381
2015/10/22,3524.53 ,3453.20 ,3530.77 ,3442.31 ,184.31 ,0.02537322,-0.036296072,0.020445757,0.014656339
2015/10/23,3571.24 ,3536.84 ,3581.84 ,3515.82 ,198.29 ,0.018603851,0.023932336,0.009679201,0.01316578
2015/10/26,3589.26 ,3614.70 ,3620.76 ,3561.19 ,204.25 ,0.01658919,0.021775191,-0.007062811,0.005033179
2015/10/27,3592.88 ,3569.45 ,3601.05 ,3486.10 ,192.06 ,0.032441837,-0.012597342,0.006542587,0.001008056
2015/10/28,3524.92 ,3575.80 ,3598.17 ,3517.21 ,170.98 ,0.022757321,0.001777405,-0.014331186,-0.019096368
2015/10/29,3533.31 ,3539.98 ,3561.81 ,3507.97 ,127.01 ,0.01523132,-0.01006785,-0.001885969,0.002377368
2015/10/30,3534.08 ,3530.22 ,3574.47 ,3497.57 ,139.14 ,0.021748472,-0.002760885,0.001092819,0.000217902
2015/11/2,3475.96 ,3489.23 ,3543.45 ,3474.71 ,130.00 ,0.019589807,-0.01167911,-0.003810382,-0.016582311
2015/11/3,3465.49 ,3484.72 ,3501.70 ,3452.62 ,101.40 ,0.014115202,-0.001293385,-0.00553366,-0.003016663
2015/11/4,3628.54 ,3477.16 ,3628.54 ,3477.16 ,205.42 ,0.042614495,-0.002171828,0.042614495,0.045976327
2015/11/5,3705.97 ,3630.78 ,3781.41 ,3627.30 ,398.05 ,0.041608386,0.043231633,0.020497532,0.021114669
2015/11/6,3793.37 ,3698.34 ,3801.70 ,3694.66 ,298.75 ,0.028559801,0.018436569,0.025370736,0.023309773
2015/11/9,3840.35 ,3796.38 ,3891.77 ,3796.38 ,356.81 ,0.024816086,0.026163911,0.011515527,0.012308702
2015/11/10,3833.24 ,3806.67 ,3876.49 ,3798.82 ,286.52 ,0.020239613,0.00270681,0.006955607,-0.00185311
2015/11/11,3833.65 ,3828.45 ,3843.11 ,3781.41 ,232.23 ,0.016184979,0.00570523,0.00135733,0.000106953
2015/11/12,3795.32 ,3841.74 ,3843.90 ,3771.27 ,217.54 ,0.019075661,0.003465367,-0.01215666,-0.010048623
2015/11/13,3746.24 ,3756.20 ,3793.71 ,3727.58 ,203.49 ,0.017585203,-0.022517581,-0.002655138,-0.013016058
2015/11/16,3764.13 ,3682.73 ,3764.41 ,3680.07 ,161.69 ,0.022659369,-0.019753483,0.021862434,0.004764089
2015/11/17,3758.39 ,3790.43 ,3852.77 ,3750.16 ,248.53 ,0.026993864,0.028825144,-0.008488795,-0.001526085
2015/11/18,3715.58 ,3760.46 ,3771.85 ,3706.31 ,185.69 ,0.017528825,-0.007938179,-0.012006501,-0.011455884
